subject,months,memory,vocab,item,rt,correct,sentence,connective,position,order,age
59,77,33,95,6,4.074653,1,AI,after,initial,zchronological,yearone
59,77,33,95,21,1.511842,1,AI,after,initial,zchronological,yearone
59,77,33,95,22,2.596728,1,AI,after,initial,zchronological,yearone
59,77,33,95,37,10.190895,1,AI,after,initial,zchronological,yearone
59,77,33,95,38,0.965483,1,AI,after,initial,zchronological,yearone
59,77,33,95,53,0.332971,0,AI,after,initial,zchronological,yearone
59,77,33,95,54,2.070598,0,AI,after,initial,zchronological,yearone
59,77,33,95,7,0.79701,1,BI,zbefore,initial,reverse,yearone
59,77,33,95,8,2.051587,0,BI,zbefore,initial,reverse,yearone
59,77,33,95,23,1.369504,1,BI,zbefore,initial,reverse,yearone
59,77,33,95,24,1.514839,1,BI,zbefore,initial,reverse,yearone
59,77,33,95,39,1.659796,1,BI,zbefore,initial,reverse,yearone
59,77,33,95,40,5.266916,1,BI,zbefore,initial,reverse,yearone
59,77,33,95,55,0.536076,1,BI,zbefore,initial,reverse,yearone
59,77,33,95,56,0.413921,1,BI,zbefore,initial,reverse,yearone
59,77,33,95,1,0.259499,1,AM,after,zmedial,reverse,yearone
59,77,33,95,2,0.236091,1,AM,after,zmedial,reverse,yearone
59,77,33,95,17,0.160199,1,AM,after,zmedial,reverse,yearone
59,77,33,95,18,1.313177,1,AM,after,zmedial,reverse,yearone
59,77,33,95,33,0.476989,1,AM,after,zmedial,reverse,yearone
59,77,33,95,34,0.631084,1,AM,after,zmedial,reverse,yearone
59,77,33,95,49,1.136667,1,AM,after,zmedial,reverse,yearone
59,77,33,95,50,2.032345,1,AM,after,zmedial,reverse,yearone
59,77,33,95,3,0.722668,0,BM,zbefore,zmedial,zchronological,yearone
59,77,33,95,4,0.114609,1,BM,zbefore,zmedial,zchronological,yearone
59,77,33,95,19,0.026545,1,BM,zbefore,zmedial,zchronological,yearone
59,77,33,95,20,1.728511,1,BM,zbefore,zmedial,zchronological,yearone
59,77,33,95,35,0.742629,1,BM,zbefore,zmedial,zchronological,yearone
59,77,33,95,36,1.241096,1,BM,zbefore,zmedial,zchronological,yearone
59,77,33,95,51,2.248711,0,BM,zbefore,zmedial,zchronological,yearone
59,77,33,95,52,1.594996,1,BM,zbefore,zmedial,zchronological,yearone
60,30,35,94,9,4.403895,1,AI,after,initial,zchronological,yearone
60,30,35,94,10,0.743527,0,AI,after,initial,zchronological,yearone
60,30,35,94,25,0.580025,1,AI,after,initial,zchronological,yearone
60,30,35,94,26,1.1618,1,AI,after,initial,zchronological,yearone
60,30,35,94,41,0.531441,1,AI,after,initial,zchronological,yearone
60,30,35,94,42,2.859646,1,AI,after,initial,zchronological,yearone
60,30,35,94,57,0.161361,1,AI,after,initial,zchronological,yearone
60,30,35,94,58,0.272662,1,AI,after,initial,zchronological,yearone
60,30,35,94,11,2.96401,0,BI,zbefore,initial,reverse,yearone
60,30,35,94,12,0.521273,1,BI,zbefore,initial,reverse,yearone
60,30,35,94,27,2.634348,1,BI,zbefore,initial,reverse,yearone
60,30,35,94,28,2.729067,1,BI,zbefore,initial,reverse,yearone
60,30,35,94,43,0.643769,1,BI,zbefore,initial,reverse,yearone
60,30,35,94,44,3.258286,0,BI,zbefore,initial,reverse,yearone
60,30,35,94,59,3.924263,0,BI,zbefore,initial,reverse,yearone
60,30,35,94,60,2.889661,0,BI,zbefore,initial,reverse,yearone
60,30,35,94,5,3.54383,1,AM,after,zmedial,reverse,yearone
60,30,35,94,6,0.959307,1,AM,after,zmedial,reverse,yearone
60,30,35,94,21,0.292213,1,AM,after,zmedial,reverse,yearone
60,30,35,94,22,2.8945,1,AM,after,zmedial,reverse,yearone
60,30,35,94,37,2.521834,0,AM,after,zmedial,reverse,yearone
60,30,35,94,38,0.464515,0,AM,after,zmedial,reverse,yearone
60,30,35,94,53,0.90404,1,AM,after,zmedial,reverse,yearone
60,30,35,94,54,3.494243,1,AM,after,zmedial,reverse,yearone
60,30,35,94,7,2.002636,1,BM,zbefore,zmedial,zchronological,yearone
60,30,35,94,8,0.825178,1,BM,zbefore,zmedial,zchronological,yearone
60,30,35,94,23,1.027887,1,BM,zbefore,zmedial,zchronological,yearone
60,30,35,94,24,0.849335,1,BM,zbefore,zmedial,zchronological,yearone
60,30,35,94,39,0.171785,1,BM,zbefore,zmedial,zchronological,yearone
60,30,35,94,40,1.027835,1,BM,zbefore,zmedial,zchronological,yearone
60,30,35,94,55,1.904638,1,BM,zbefore,zmedial,zchronological,yearone
60,30,35,94,56,2.356809,1,BM,zbefore,zmedial,zchronological,yearone
61,75,25,79,19,0.577885,1,AI,after,initial,zchronological,yearone
61,75,25,79,14,0.241966,1,AI,after,initial,zchronological,yearone
61,75,25,79,29,0.193883,1,AI,after,initial,zchronological,yearone
61,75,25,79,30,1.225883,1,AI,after,initial,zchronological,yearone
61,75,25,79,45,0.286186,1,AI,after,initial,zchronological,yearone
61,75,25,79,46,1.188719,1,AI,after,initial,zchronological,yearone
61,75,25,79,61,1.24838,1,AI,after,initial,zchronological,yearone
61,75,25,79,62,0.335651,1,AI,after,initial,zchronological,yearone
61,75,25,79,15,1.168808,1,BI,zbefore,initial,reverse,yearone
61,75,25,79,16,0.76307,0,BI,zbefore,initial,reverse,yearone
61,75,25,79,31,0.881081,0,BI,zbefore,initial,reverse,yearone
61,75,25,79,32,0.985458,0,BI,zbefore,initial,reverse,yearone
61,75,25,79,47,3.353713,0,BI,zbefore,initial,reverse,yearone
61,75,25,79,48,1.227892,1,BI,zbefore,initial,reverse,yearone
61,75,25,79,63,0.780586,0,BI,zbefore,initial,reverse,yearone
61,75,25,79,64,0.516929,1,BI,zbefore,initial,reverse,yearone
61,75,25,79,9,0.618087,0,AM,after,zmedial,reverse,yearone
61,75,25,79,10,0.30869,0,AM,after,zmedial,reverse,yearone
61,75,25,79,25,2.399255,1,AM,after,zmedial,reverse,yearone
61,75,25,79,26,1.455359,0,AM,after,zmedial,reverse,yearone
61,75,25,79,41,0.998692,1,AM,after,zmedial,reverse,yearone
61,75,25,79,42,1.530405,1,AM,after,zmedial,reverse,yearone
61,75,25,79,57,2.997734,1,AM,after,zmedial,reverse,yearone
61,75,25,79,58,1.42996,1,AM,after,zmedial,reverse,yearone
61,75,25,79,11,0.383398,1,BM,zbefore,zmedial,zchronological,yearone
61,75,25,79,12,0.681839,0,BM,zbefore,zmedial,zchronological,yearone
61,75,25,79,27,0.564867,1,BM,zbefore,zmedial,zchronological,yearone
61,75,25,79,28,0.587166,1,BM,zbefore,zmedial,zchronological,yearone
61,75,25,79,43,0.661721,1,BM,zbefore,zmedial,zchronological,yearone
61,75,25,79,44,0.179061,0,BM,zbefore,zmedial,zchronological,yearone
61,75,25,79,59,0.646796,1,BM,zbefore,zmedial,zchronological,yearone
61,75,25,79,60,0.695668,1,BM,zbefore,zmedial,zchronological,yearone
62,69,24,93,3,0.268429,1,AI,after,initial,zchronological,yearone
62,69,24,93,4,0.107072,1,AI,after,initial,zchronological,yearone
62,69,24,93,19,0.938898,1,AI,after,initial,zchronological,yearone
62,69,24,93,20,0.322885,0,AI,after,initial,zchronological,yearone
62,69,24,93,35,0.862867,1,AI,after,initial,zchronological,yearone
62,69,24,93,36,0.372036,1,AI,after,initial,zchronological,yearone
62,69,24,93,51,0.628473,0,AI,after,initial,zchronological,yearone
62,69,24,93,52,3.479947,1,AI,after,initial,zchronological,yearone
62,69,24,93,1,1.624047,1,BI,zbefore,initial,reverse,yearone
62,69,24,93,2,3.584046,1,BI,zbefore,initial,reverse,yearone
62,69,24,93,17,1.899163,0,BI,zbefore,initial,reverse,yearone
62,69,24,93,18,1.049172,1,BI,zbefore,initial,reverse,yearone
62,69,24,93,33,1.609276,0,BI,zbefore,initial,reverse,yearone
62,69,24,93,34,1.95664,0,BI,zbefore,initial,reverse,yearone
62,69,24,93,49,2.267966,0,BI,zbefore,initial,reverse,yearone
62,69,24,93,50,2.045567,1,BI,zbefore,initial,reverse,yearone
62,69,24,93,13,3.458154,1,AM,after,zmedial,reverse,yearone
62,69,24,93,14,3.469433,0,AM,after,zmedial,reverse,yearone
62,69,24,93,29,1.993491,0,AM,after,zmedial,reverse,yearone
62,69,24,93,30,0.22437,0,AM,after,zmedial,reverse,yearone
62,69,24,93,45,1.276893,1,AM,after,zmedial,reverse,yearone
62,69,24,93,46,2.133303,1,AM,after,zmedial,reverse,yearone
62,69,24,93,61,2.704387,1,AM,after,zmedial,reverse,yearone
62,69,24,93,62,2.43057,0,AM,after,zmedial,reverse,yearone
62,69,24,93,15,0.844194,1,BM,zbefore,zmedial,zchronological,yearone
62,69,24,93,16,0.095637,1,BM,zbefore,zmedial,zchronological,yearone
62,69,24,93,31,0.16678,1,BM,zbefore,zmedial,zchronological,yearone
62,69,24,93,32,0.864505,0,BM,zbefore,zmedial,zchronological,yearone
62,69,24,93,47,0.106431,1,BM,zbefore,zmedial,zchronological,yearone
62,69,24,93,48,0.339801,1,BM,zbefore,zmedial,zchronological,yearone
62,69,24,93,63,0.912623,1,BM,zbefore,zmedial,zchronological,yearone
62,69,24,93,64,0.358659,1,BM,zbefore,zmedial,zchronological,yearone
63,78,31,100,7,0.594342,1,AI,after,initial,zchronological,yearone
63,78,31,100,8,0.480798,1,AI,after,initial,zchronological,yearone
63,78,31,100,23,0.939194,1,AI,after,initial,zchronological,yearone
63,78,31,100,24,0.645059,0,AI,after,initial,zchronological,yearone
63,78,31,100,39,0.684339,1,AI,after,initial,zchronological,yearone
63,78,31,100,40,0.874608,1,AI,after,initial,zchronological,yearone
63,78,31,100,55,0.440906,1,AI,after,initial,zchronological,yearone
63,78,31,100,56,0.591924,1,AI,after,initial,zchronological,yearone
63,78,31,100,5,8.539506,1,BI,zbefore,initial,reverse,yearone
63,78,31,100,6,1.63493,0,BI,zbefore,initial,reverse,yearone
63,78,31,100,21,2.567602,0,BI,zbefore,initial,reverse,yearone
63,78,31,100,22,2.109176,1,BI,zbefore,initial,reverse,yearone
63,78,31,100,37,1.712036,0,BI,zbefore,initial,reverse,yearone
63,78,31,100,38,2.640599,1,BI,zbefore,initial,reverse,yearone
63,78,31,100,53,1.461366,1,BI,zbefore,initial,reverse,yearone
63,78,31,100,54,2.331605,1,BI,zbefore,initial,reverse,yearone
63,78,31,100,3,1.86413,1,AM,after,zmedial,reverse,yearone
63,78,31,100,4,0.421012,0,AM,after,zmedial,reverse,yearone
63,78,31,100,19,0.262508,1,AM,after,zmedial,reverse,yearone
63,78,31,100,20,0.718749,1,AM,after,zmedial,reverse,yearone
63,78,31,100,35,1.121332,0,AM,after,zmedial,reverse,yearone
63,78,31,100,36,4.259655,1,AM,after,zmedial,reverse,yearone
63,78,31,100,51,0.257838,1,AM,after,zmedial,reverse,yearone
63,78,31,100,52,0.362368,1,AM,after,zmedial,reverse,yearone
63,78,31,100,1,0.277231,1,BM,zbefore,zmedial,zchronological,yearone
63,78,31,100,2,0.090106,1,BM,zbefore,zmedial,zchronological,yearone
63,78,31,100,17,0.210535,1,BM,zbefore,zmedial,zchronological,yearone
63,78,31,100,18,0.465726,1,BM,zbefore,zmedial,zchronological,yearone
63,78,31,100,33,0.266132,1,BM,zbefore,zmedial,zchronological,yearone
63,78,31,100,34,0.034475,1,BM,zbefore,zmedial,zchronological,yearone
63,78,31,100,49,0.076581,1,BM,zbefore,zmedial,zchronological,yearone
63,78,31,100,50,0.026809,0,BM,zbefore,zmedial,zchronological,yearone
64,71,20,90,11,0.047692,1,AI,after,initial,zchronological,yearone
64,71,20,90,12,0.650295,1,AI,after,initial,zchronological,yearone
64,71,20,90,27,0.069086,1,AI,after,initial,zchronological,yearone
64,71,20,90,28,0.188132,0,AI,after,initial,zchronological,yearone
64,71,20,90,43,0.590376,1,AI,after,initial,zchronological,yearone
64,71,20,90,44,0.081406,1,AI,after,initial,zchronological,yearone
64,71,20,90,59,0.37253,1,AI,after,initial,zchronological,yearone
64,71,20,90,60,0.602428,0,AI,after,initial,zchronological,yearone
64,71,20,90,9,1.531964,1,BI,zbefore,initial,reverse,yearone
64,71,20,90,10,0.214035,1,BI,zbefore,initial,reverse,yearone
64,71,20,90,25,0.158387,0,BI,zbefore,initial,reverse,yearone
64,71,20,90,26,1.050489,0,BI,zbefore,initial,reverse,yearone
64,71,20,90,41,2.490642,1,BI,zbefore,initial,reverse,yearone
64,71,20,90,42,3.02581,0,BI,zbefore,initial,reverse,yearone
64,71,20,90,57,3.136932,1,BI,zbefore,initial,reverse,yearone
64,71,20,90,58,1.897615,1,BI,zbefore,initial,reverse,yearone
64,71,20,90,7,1.442512,0,AM,after,zmedial,reverse,yearone
64,71,20,90,8,2.553596,1,AM,after,zmedial,reverse,yearone
64,71,20,90,23,0.713967,0,AM,after,zmedial,reverse,yearone
64,71,20,90,24,0.390494,1,AM,after,zmedial,reverse,yearone
64,71,20,90,39,0.87371,1,AM,after,zmedial,reverse,yearone
64,71,20,90,40,2.516985,1,AM,after,zmedial,reverse,yearone
64,71,20,90,55,1.817095,1,AM,after,zmedial,reverse,yearone
64,71,20,90,56,0.802345,1,AM,after,zmedial,reverse,yearone
64,71,20,90,5,0.228987,1,BM,zbefore,zmedial,zchronological,yearone
64,71,20,90,6,0.030516,1,BM,zbefore,zmedial,zchronological,yearone
64,71,20,90,21,0.502661,1,BM,zbefore,zmedial,zchronological,yearone
64,71,20,90,22,0.560819,0,BM,zbefore,zmedial,zchronological,yearone
64,71,20,90,37,0.519862,1,BM,zbefore,zmedial,zchronological,yearone
64,71,20,90,38,0.524281,1,BM,zbefore,zmedial,zchronological,yearone
64,71,20,90,53,0.122857,1,BM,zbefore,zmedial,zchronological,yearone
64,71,20,90,54,0.120428,1,BM,zbefore,zmedial,zchronological,yearone
65,76,23,91,15,0.196074,0,AI,after,initial,zchronological,yearone
65,76,23,91,16,0.171428,1,AI,after,initial,zchronological,yearone
65,76,23,91,31,0.026699,1,AI,after,initial,zchronological,yearone
65,76,23,91,32,0.138362,0,AI,after,initial,zchronological,yearone
65,76,23,91,47,0.026803,0,AI,after,initial,zchronological,yearone
65,76,23,91,48,0.008447,1,AI,after,initial,zchronological,yearone
65,76,23,91,63,0.750091,1,AI,after,initial,zchronological,yearone
65,76,23,91,64,0.674822,1,AI,after,initial,zchronological,yearone
65,76,23,91,13,0.148971,1,BI,zbefore,initial,reverse,yearone
65,76,23,91,14,0.408431,0,BI,zbefore,initial,reverse,yearone
65,76,23,91,29,0.556458,1,BI,zbefore,initial,reverse,yearone
65,76,23,91,30,0.042147,1,BI,zbefore,initial,reverse,yearone
65,76,23,91,45,0.039913,1,BI,zbefore,initial,reverse,yearone
65,76,23,91,46,0.740081,1,BI,zbefore,initial,reverse,yearone
65,76,23,91,61,1.576519,1,BI,zbefore,initial,reverse,yearone
65,76,23,91,62,0.153248,0,BI,zbefore,initial,reverse,yearone
65,76,23,91,11,0.072733,1,AM,after,zmedial,reverse,yearone
65,76,23,91,12,0.452263,0,AM,after,zmedial,reverse,yearone
65,76,23,91,27,1.23667,1,AM,after,zmedial,reverse,yearone
65,76,23,91,28,0.135946,1,AM,after,zmedial,reverse,yearone
65,76,23,91,43,0.587498,1,AM,after,zmedial,reverse,yearone
65,76,23,91,44,0.018302,1,AM,after,zmedial,reverse,yearone
65,76,23,91,59,0.071026,1,AM,after,zmedial,reverse,yearone
65,76,23,91,60,0.06009,1,AM,after,zmedial,reverse,yearone
65,76,23,91,9,0.011304,1,BM,zbefore,zmedial,zchronological,yearone
65,76,23,91,10,1.943659,1,BM,zbefore,zmedial,zchronological,yearone
65,76,23,91,25,0.605758,1,BM,zbefore,zmedial,zchronological,yearone
65,76,23,91,26,0.026523,0,BM,zbefore,zmedial,zchronological,yearone
65,76,23,91,41,0.128041,0,BM,zbefore,zmedial,zchronological,yearone
65,76,23,91,42,3.590327,1,BM,zbefore,zmedial,zchronological,yearone
65,76,23,91,57,0.105879,1,BM,zbefore,zmedial,zchronological,yearone
65,76,23,91,58,0.646662,0,BM,zbefore,zmedial,zchronological,yearone
66,76,22,99,1,0.38638,1,AI,after,initial,zchronological,yearone
66,76,22,99,2,1.106567,0,AI,after,initial,zchronological,yearone
66,76,22,99,17,0.023222,0,AI,after,initial,zchronological,yearone
66,76,22,99,18,2.135157,0,AI,after,initial,zchronological,yearone
66,76,22,99,33,0.528454,1,AI,after,initial,zchronological,yearone
66,76,22,99,34,0.114298,1,AI,after,initial,zchronological,yearone
66,76,22,99,49,0.772099,1,AI,after,initial,zchronological,yearone
66,76,22,99,50,1.69205,1,AI,after,initial,zchronological,yearone
66,76,22,99,3,1.232645,0,BI,zbefore,initial,reverse,yearone
66,76,22,99,4,0.445477,0,BI,zbefore,initial,reverse,yearone
66,76,22,99,19,1.264043,1,BI,zbefore,initial,reverse,yearone
66,76,22,99,20,2.120527,0,BI,zbefore,initial,reverse,yearone
66,76,22,99,35,4.284596,1,BI,zbefore,initial,reverse,yearone
66,76,22,99,36,0.221011,1,BI,zbefore,initial,reverse,yearone
66,76,22,99,51,2.974274,0,BI,zbefore,initial,reverse,yearone
66,76,22,99,52,1.035396,1,BI,zbefore,initial,reverse,yearone
66,76,22,99,15,1.068022,1,AM,after,zmedial,reverse,yearone
66,76,22,99,16,0.857202,1,AM,after,zmedial,reverse,yearone
66,76,22,99,31,3.746711,0,AM,after,zmedial,reverse,yearone
66,76,22,99,32,1.838472,1,AM,after,zmedial,reverse,yearone
66,76,22,99,47,0.520119,0,AM,after,zmedial,reverse,yearone
66,76,22,99,48,0.196773,0,AM,after,zmedial,reverse,yearone
66,76,22,99,63,0.361158,1,AM,after,zmedial,reverse,yearone
66,76,22,99,64,1.052641,1,AM,after,zmedial,reverse,yearone
66,76,22,99,13,1.422644,1,BM,zbefore,zmedial,zchronological,yearone
66,76,22,99,14,6.756025,1,BM,zbefore,zmedial,zchronological,yearone
66,76,22,99,29,0.546627,1,BM,zbefore,zmedial,zchronological,yearone
66,76,22,99,30,2.431853,0,BM,zbefore,zmedial,zchronological,yearone
66,76,22,99,45,0.499448,0,BM,zbefore,zmedial,zchronological,yearone
66,76,22,99,46,1.639648,1,BM,zbefore,zmedial,zchronological,yearone
66,76,22,99,61,1.006288,1,BM,zbefore,zmedial,zchronological,yearone
66,76,22,99,62,0.026562,1,BM,zbefore,zmedial,zchronological,yearone
67,72,24,88,5,0.719422,1,AI,after,initial,zchronological,yearone
67,72,24,88,6,0.57781,1,AI,after,initial,zchronological,yearone
67,72,24,88,21,0.291434,1,AI,after,initial,zchronological,yearone
67,72,24,88,22,0.431531,1,AI,after,initial,zchronological,yearone
67,72,24,88,37,1.609541,1,AI,after,initial,zchronological,yearone
67,72,24,88,38,0.45869,1,AI,after,initial,zchronological,yearone
67,72,24,88,53,0.875901,0,AI,after,initial,zchronological,yearone
67,72,24,88,54,1.799161,1,AI,after,initial,zchronological,yearone
67,72,24,88,7,1.240415,0,BI,zbefore,initial,reverse,yearone
67,72,24,88,8,1.292531,1,BI,zbefore,initial,reverse,yearone
67,72,24,88,23,0.636635,1,BI,zbefore,initial,reverse,yearone
67,72,24,88,24,1.032611,0,BI,zbefore,initial,reverse,yearone
67,72,24,88,39,0.202469,1,BI,zbefore,initial,reverse,yearone
67,72,24,88,40,1.363047,1,BI,zbefore,initial,reverse,yearone
67,72,24,88,55,2.638472,1,BI,zbefore,initial,reverse,yearone
67,72,24,88,56,2.548875,0,BI,zbefore,initial,reverse,yearone
67,72,24,88,1,0.509182,0,AM,after,zmedial,reverse,yearone
67,72,24,88,2,0.506951,0,AM,after,zmedial,reverse,yearone
67,72,24,88,17,1.203026,0,AM,after,zmedial,reverse,yearone
67,72,24,88,18,1.69379,0,AM,after,zmedial,reverse,yearone
67,72,24,88,33,0.239682,1,AM,after,zmedial,reverse,yearone
67,72,24,88,34,0.185572,0,AM,after,zmedial,reverse,yearone
67,72,24,88,49,0.238245,0,AM,after,zmedial,reverse,yearone
67,72,24,88,50,0.187079,0,AM,after,zmedial,reverse,yearone
67,72,24,88,3,1.773933,1,BM,zbefore,zmedial,zchronological,yearone
67,72,24,88,4,0.653933,1,BM,zbefore,zmedial,zchronological,yearone
67,72,24,88,19,0.505329,1,BM,zbefore,zmedial,zchronological,yearone
67,72,24,88,20,1.0245,1,BM,zbefore,zmedial,zchronological,yearone
67,72,24,88,35,1.078258,1,BM,zbefore,zmedial,zchronological,yearone
67,72,24,88,36,0.663394,0,BM,zbefore,zmedial,zchronological,yearone
67,72,24,88,51,0.708708,1,BM,zbefore,zmedial,zchronological,yearone
67,72,24,88,52,2.091222,1,BM,zbefore,zmedial,zchronological,yearone
68,72,31,84,9,0.243269,1,AI,after,initial,zchronological,yearone
68,72,31,84,10,0.163858,1,AI,after,initial,zchronological,yearone
68,72,31,84,25,0.456447,0,AI,after,initial,zchronological,yearone
68,72,31,84,26,1.601687,1,AI,after,initial,zchronological,yearone
68,72,31,84,41,0.268353,1,AI,after,initial,zchronological,yearone
68,72,31,84,42,0.269018,1,AI,after,initial,zchronological,yearone
68,72,31,84,57,0.38533,0,AI,after,initial,zchronological,yearone
68,72,31,84,58,0.656619,0,AI,after,initial,zchronological,yearone
68,72,31,84,11,0.341946,0,BI,zbefore,initial,reverse,yearone
68,72,31,84,12,0.969152,1,BI,zbefore,initial,reverse,yearone
68,72,31,84,27,0.237433,0,BI,zbefore,initial,reverse,yearone
68,72,31,84,28,0.15931,1,BI,zbefore,initial,reverse,yearone
68,72,31,84,43,0.20857,1,BI,zbefore,initial,reverse,yearone
68,72,31,84,44,0.186515,1,BI,zbefore,initial,reverse,yearone
68,72,31,84,59,0.183546,1,BI,zbefore,initial,reverse,yearone
68,72,31,84,60,0.171191,1,BI,zbefore,initial,reverse,yearone
68,72,31,84,5,0.230328,1,AM,after,zmedial,reverse,yearone
68,72,31,84,6,0.760481,1,AM,after,zmedial,reverse,yearone
68,72,31,84,21,0.203785,1,AM,after,zmedial,reverse,yearone
68,72,31,84,22,0.206681,1,AM,after,zmedial,reverse,yearone
68,72,31,84,37,0.192872,1,AM,after,zmedial,reverse,yearone
68,72,31,84,38,0.159597,0,AM,after,zmedial,reverse,yearone
68,72,31,84,53,0.15761,1,AM,after,zmedial,reverse,yearone
68,72,31,84,54,0.171249,1,AM,after,zmedial,reverse,yearone
68,72,31,84,7,0.458707,1,BM,zbefore,zmedial,zchronological,yearone
68,72,31,84,8,0.244184,1,BM,zbefore,zmedial,zchronological,yearone
68,72,31,84,23,0.473708,1,BM,zbefore,zmedial,zchronological,yearone
68,72,31,84,24,0.494749,1,BM,zbefore,zmedial,zchronological,yearone
68,72,31,84,39,0.130903,1,BM,zbefore,zmedial,zchronological,yearone
68,72,31,84,40,0.191659,0,BM,zbefore,zmedial,zchronological,yearone
68,72,31,84,55,1.542087,1,BM,zbefore,zmedial,zchronological,yearone
68,72,31,84,56,0.353409,0,BM,zbefore,zmedial,zchronological,yearone
69,74,25,89,13,3.167372,1,AI,after,initial,zchronological,yearone
69,74,25,89,14,0.267166,1,AI,after,initial,zchronological,yearone
69,74,25,89,29,0.117912,1,AI,after,initial,zchronological,yearone
69,74,25,89,30,1.036979,1,AI,after,initial,zchronological,yearone
69,74,25,89,45,6.182883,1,AI,after,initial,zchronological,yearone
69,74,25,89,46,23.326988,1,AI,after,initial,zchronological,yearone
69,74,25,89,61,1.010508,1,AI,after,initial,zchronological,yearone
69,74,25,89,62,0.311286,1,AI,after,initial,zchronological,yearone
69,74,25,89,15,3.446528,0,BI,zbefore,initial,reverse,yearone
69,74,25,89,16,6.04977,1,BI,zbefore,initial,reverse,yearone
69,74,25,89,31,0.626811,1,BI,zbefore,initial,reverse,yearone
69,74,25,89,32,1.254034,1,BI,zbefore,initial,reverse,yearone
69,74,25,89,47,5.996666,0,BI,zbefore,initial,reverse,yearone
69,74,25,89,48,12.17564,0,BI,zbefore,initial,reverse,yearone
69,74,25,89,63,1.124248,1,BI,zbefore,initial,reverse,yearone
69,74,25,89,64,8.366292,0,BI,zbefore,initial,reverse,yearone
69,74,25,89,9,8.996447,0,AM,after,zmedial,reverse,yearone
69,74,25,89,10,11.41126,1,AM,after,zmedial,reverse,yearone
69,74,25,89,25,19.582979,1,AM,after,zmedial,reverse,yearone
69,74,25,89,26,3.733524,0,AM,after,zmedial,reverse,yearone
69,74,25,89,41,7.415099,1,AM,after,zmedial,reverse,yearone
69,74,25,89,42,0.764701,0,AM,after,zmedial,reverse,yearone
69,74,25,89,57,11.182306,1,AM,after,zmedial,reverse,yearone
69,74,25,89,58,7.284277,1,AM,after,zmedial,reverse,yearone
69,74,25,89,11,15.830499,0,BM,zbefore,zmedial,zchronological,yearone
69,74,25,89,12,6.809701,1,BM,zbefore,zmedial,zchronological,yearone
69,74,25,89,27,15.229621,1,BM,zbefore,zmedial,zchronological,yearone
69,74,25,89,28,0.422794,0,BM,zbefore,zmedial,zchronological,yearone
69,74,25,89,43,0.234131,1,BM,zbefore,zmedial,zchronological,yearone
69,74,25,89,44,0.293131,0,BM,zbefore,zmedial,zchronological,yearone
69,74,25,89,59,0.77809,1,BM,zbefore,zmedial,zchronological,yearone
69,74,25,89,60,8.07119,1,BM,zbefore,zmedial,zchronological,yearone
72,73,22,96,15,2.550033,1,AI,after,initial,zchronological,yearone
72,73,22,96,16,0.961134,1,AI,after,initial,zchronological,yearone
72,73,22,96,31,0.920226,1,AI,after,initial,zchronological,yearone
72,73,22,96,32,0.082051,1,AI,after,initial,zchronological,yearone
72,73,22,96,47,0.608393,1,AI,after,initial,zchronological,yearone
72,73,22,96,48,1.000735,1,AI,after,initial,zchronological,yearone
72,73,22,96,63,0.271937,1,AI,after,initial,zchronological,yearone
72,73,22,96,64,1.042835,1,AI,after,initial,zchronological,yearone
72,73,22,96,13,3.67962,1,BI,zbefore,initial,reverse,yearone
72,73,22,96,14,2.029724,1,BI,zbefore,initial,reverse,yearone
72,73,22,96,29,0.914602,0,BI,zbefore,initial,reverse,yearone
72,73,22,96,30,0.159131,0,BI,zbefore,initial,reverse,yearone
72,73,22,96,45,0.944065,1,BI,zbefore,initial,reverse,yearone
72,73,22,96,46,1.363879,1,BI,zbefore,initial,reverse,yearone
72,73,22,96,61,1.582606,0,BI,zbefore,initial,reverse,yearone
72,73,22,96,62,0.855187,0,BI,zbefore,initial,reverse,yearone
72,73,22,96,11,0.285594,1,AM,after,zmedial,reverse,yearone
72,73,22,96,12,0.993611,1,AM,after,zmedial,reverse,yearone
72,73,22,96,27,1.232109,1,AM,after,zmedial,reverse,yearone
72,73,22,96,28,0.046417,1,AM,after,zmedial,reverse,yearone
72,73,22,96,43,0.969017,1,AM,after,zmedial,reverse,yearone
72,73,22,96,44,0.154501,1,AM,after,zmedial,reverse,yearone
72,73,22,96,59,1.31511,1,AM,after,zmedial,reverse,yearone
72,73,22,96,60,1.183426,1,AM,after,zmedial,reverse,yearone
72,73,22,96,9,0.724192,1,BM,zbefore,zmedial,zchronological,yearone
72,73,22,96,10,3.159649,0,BM,zbefore,zmedial,zchronological,yearone
72,73,22,96,25,0.944671,1,BM,zbefore,zmedial,zchronological,yearone
72,73,22,96,26,0.250422,1,BM,zbefore,zmedial,zchronological,yearone
72,73,22,96,41,0.940727,1,BM,zbefore,zmedial,zchronological,yearone
72,73,22,96,42,2.024281,1,BM,zbefore,zmedial,zchronological,yearone
72,73,22,96,57,1.863846,0,BM,zbefore,zmedial,zchronological,yearone
72,73,22,96,58,0.225525,1,BM,zbefore,zmedial,zchronological,yearone
73,86,38,108,15,2.960159,1,AI,after,initial,zchronological,yeartwo
73,86,38,108,16,7.49846,1,AI,after,initial,zchronological,yeartwo
73,86,38,108,31,3.054607,1,AI,after,initial,zchronological,yeartwo
73,86,38,108,32,0.717439,1,AI,after,initial,zchronological,yeartwo
